customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,ARPU,ServiceCount,EngagementScore,ContractRisk,SupportDependency,TenureGroup,Segment,SegmentName
8050-DVOJX,Male,1,0,0,49,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.35,4060.9,0,3986.1499999999996,82.87551020408164,7,0.727805417357656,0,3,Loyal Customer,3,Growing Engaged
6108-OQZDQ,Female,0,1,1,4,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,97.95,384.5,1,391.8,96.125,5,0.4911967938087341,2,1,New Customer,2,At Risk Newcomers
0363-QJVFX,Male,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.9,1,3460.8,107.278125,7,0.7379906025428413,2,2,Regular Customer,3,Growing Engaged
8903-XEBGX,Male,0,0,1,2,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.3,108.65,0,110.6,54.325,2,0.21547816473189607,2,0,New Customer,2,At Risk Newcomers
8169-SAEJD,Male,1,1,0,69,0,0,DSL,1,1,0,0,1,1,Two year,0,Credit card (automatic),56.55,3952.65,0,3901.95,57.28478260869565,4,0.6131426202321725,0,1,Very Loyal Customer,3,Growing Engaged
9840-DVNDC,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),80.5,463.05,1,483.0,77.175,2,0.3175787728026534,2,0,New Customer,2,At Risk Newcomers
1089-XZWHH,Female,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.7,494.05,0,472.79999999999995,20.585416666666667,1,0.1575870646766169,0,0,Regular Customer,0,Budget Basic
2325-WINES,Female,0,0,0,32,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.05,3416.85,0,3329.6,106.7765625,6,0.6827252625760089,1,2,Regular Customer,3,Growing Engaged
6064-ZATLR,Female,0,0,0,27,1,0,DSL,1,1,0,0,0,0,Two year,0,Bank transfer (automatic),52.85,1498.65,0,1426.95,55.50555555555556,3,0.3647595356550581,0,1,Regular Customer,2,At Risk Newcomers
3096-JRDSO,Female,1,1,0,27,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.3,2867.75,1,2816.1,106.21296296296296,6,0.6604063018242122,2,1,Regular Customer,3,Growing Engaged
7824-PANSQ,Male,0,0,0,58,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),80.65,4807.35,0,4677.700000000001,82.88534482758621,3,0.6004836926478717,2,1,Loyal Customer,3,Growing Engaged
8042-JVNFH,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.35,71.35,1,71.35,71.35,1,0.22241569928137092,2,0,New Customer,2,At Risk Newcomers
9648-BCHKM,Female,0,1,1,18,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.65,471.35,0,443.7,26.186111111111114,2,0.187893864013267,0,0,Regular Customer,0,Budget Basic
2888-ADFAO,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.3,1041.8,0,1001.1,22.16595744680851,1,0.26937534549474845,0,0,Loyal Customer,0,Budget Basic
8707-HOEDG,Female,0,1,1,70,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.2,7689.8,0,7714.0,109.85428571428572,7,0.9207158651188503,0,3,Very Loyal Customer,1,Loyal High Value
3374-LXDEV,Female,0,0,0,13,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,89.4,1132.35,1,1162.2,87.10384615384615,5,0.504505251520177,2,3,Regular Customer,2,At Risk Newcomers
4072-IPYLT,Female,0,1,1,36,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),51.05,1815.0,0,1837.8,50.416666666666664,2,0.35878938640132674,2,0,Regular Customer,0,Budget Basic
7167-PCEYD,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.8,1311.3,0,1326.6000000000001,19.571641791044776,1,0.3569928137092315,0,0,Very Loyal Customer,0,Budget Basic
4936-YPJNK,Female,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.9,199.45,0,199.0,19.945,1,0.09343559977888334,2,0,New Customer,0,Budget Basic
1580-BMCMR,Male,1,0,0,19,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,87.3,1637.3,0,1658.7,86.17368421052632,3,0.44198452183526804,2,0,Regular Customer,2,At Risk Newcomers
4817-KEQSP,Female,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1326.35,0,1409.3500000000001,18.680985915492958,1,0.3756771697070205,0,0,Very Loyal Customer,0,Budget Basic
6408-WHTEF,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.4,6376.55,0,6436.8,88.56319444444445,8,0.902653399668325,0,3,Very Loyal Customer,1,Loyal High Value
9251-AWQGT,Female,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,935.9,0,960.0,19.497916666666665,1,0.2696932006633499,0,0,Loyal Customer,0,Budget Basic
8749-CLJXC,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0,20.05,20.05,1,0.052266445550027636,2,0,New Customer,0,Budget Basic
7989-VCQOH,Male,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,83.25,1611.15,0,1498.5,89.50833333333334,6,0.5489220563847429,2,2,Regular Customer,2,At Risk Newcomers
5049-GLYVG,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,20.6,1,20.6,20.6,1,0.05409065782200111,2,0,New Customer,0,Budget Basic
4199-QHJNM,Male,1,1,0,67,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),102.9,6989.7,0,6894.3,104.32388059701492,6,0.8409480375898286,0,2,Very Loyal Customer,1,Loyal High Value
8882-TLVRW,Male,0,1,1,69,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,39.1,2779.5,0,2697.9,40.28260869565217,3,0.5135986733001658,0,2,Very Loyal Customer,3,Growing Engaged
5883-GTGVD,Male,0,0,0,19,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.95,1931.75,1,1899.05,101.67105263157895,5,0.5672747374239911,2,1,Regular Customer,2,At Risk Newcomers
5135-GRQJV,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,0,8244.0,115.7215277777778,8,0.9859038142620232,0,3,Very Loyal Customer,1,Loyal High Value
2384-OVPSA,Female,1,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.2,735.9,0,767.6,19.36578947368421,1,0.22406025428413487,0,0,Loyal Customer,0,Budget Basic
1371-WEPDS,Male,1,1,0,40,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,55.8,2283.3,0,2232.0,57.0825,2,0.3930624654505251,1,0,Loyal Customer,3,Growing Engaged
3580-GICBM,Female,0,1,1,61,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.2,1445.2,0,1476.2,23.691803278688525,2,0.3854754007739083,0,0,Very Loyal Customer,0,Budget Basic
4817-QRJSX,Female,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),81.0,818.05,1,810.0,81.80499999999999,3,0.3794223327805417,2,1,New Customer,2,At Risk Newcomers
9730-DRTMJ,Male,0,1,0,32,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card (automatic),72.8,2333.05,0,2329.6,72.9078125,5,0.5374101713653953,1,1,Regular Customer,3,Growing Engaged
4686-UXDML,Female,0,0,0,21,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.85,1992.55,0,2096.85,94.88333333333333,5,0.5762023217247098,2,1,Regular Customer,3,Growing Engaged
3349-ANQNH,Female,1,0,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.5,5890.0,0,5870.5,99.83050847457628,5,0.7509673852957435,1,1,Loyal Customer,1,Loyal High Value
2398-YPMUR,Female,1,1,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,916.75,1,911.95,70.51923076923077,1,0.2739911553344389,2,0,Regular Customer,2,At Risk Newcomers
0932-YIXYU,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,1029.8,0,951.75,21.91063829787234,1,0.2658927584300719,0,0,Loyal Customer,0,Budget Basic
7480-SPLEF,Male,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),26.0,1796.55,0,1794.0,26.03695652173913,2,0.4284825870646766,0,0,Very Loyal Customer,0,Budget Basic
7636-XUHWW,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.9,33.7,0,39.8,16.85,1,0.05639856274184632,2,0,New Customer,0,Budget Basic
1431-CYWMH,Female,0,1,1,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.05,454.05,0,419.1,20.638636363636365,1,0.14617191818684355,2,0,Regular Customer,0,Budget Basic
5937-EORGB,Male,1,1,0,15,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,96.5,1392.25,0,1447.5,92.81666666666666,5,0.5373134328358208,2,1,Regular Customer,2,At Risk Newcomers
6349-JDHQP,Female,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,1049.6,0,1052.0500000000002,19.80377358490566,1,0.2923438363736871,0,0,Loyal Customer,0,Budget Basic
5539-HIVAK,Female,1,1,0,28,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.7,734.6,0,719.6,26.235714285714288,2,0.2376727473742399,2,0,Regular Customer,0,Budget Basic
5847-MXBEO,Male,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,475.1,0,446.6,21.595454545454547,1,0.15031785516860144,1,0,Regular Customer,0,Budget Basic
9985-MWVIX,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,1,70.15,70.15,1,0.21843559977888338,2,0,New Customer,2,At Risk Newcomers
4583-PARNH,Male,1,1,0,16,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,91.55,1540.05,0,1464.8,96.253125,4,0.4838584853510226,2,2,Regular Customer,2,At Risk Newcomers
1116-FRYVH,Female,0,1,1,48,0,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,39.4,1978.65,0,1891.1999999999998,41.221875000000004,3,0.41737147595356544,0,2,Loyal Customer,0,Budget Basic
1421-HCERK,Male,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3181.8,0,3171.0,106.06,7,0.7206053067993365,2,3,Regular Customer,3,Growing Engaged
9633-XQABV,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,229.7,0,210.75,76.56666666666666,1,0.22802653399668324,2,0,New Customer,2,At Risk Newcomers
0716-BQNDX,Male,1,0,0,57,1,1,Fiber optic,1,0,0,1,0,1,Two year,0,Electronic check,93.75,5625.55,0,5343.75,98.69385964912281,5,0.722636815920398,0,1,Loyal Customer,1,Loyal High Value
1265-XTECC,Female,1,1,0,68,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Credit card (automatic),96.55,6581.9,1,6565.4,96.79264705882352,5,0.7828496406854616,1,1,Very Loyal Customer,1,Loyal High Value
1183-CANVH,Female,0,1,0,23,1,0,DSL,0,0,0,1,1,0,One year,0,Bank transfer (automatic),60.0,1347.15,0,1380.0,58.571739130434786,3,0.3699557766721946,1,1,Regular Customer,2,At Risk Newcomers
1972-XMUWV,Female,0,1,0,65,1,0,DSL,0,0,0,1,1,0,Two year,1,Credit card (automatic),59.8,3808.2,0,3887.0,58.58769230769231,3,0.5637368711995577,0,1,Very Loyal Customer,3,Growing Engaged
8679-LZBMD,Male,0,1,0,44,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.65,3974.15,0,3988.6000000000004,90.32159090909092,3,0.5688363736871199,1,0,Loyal Customer,3,Growing Engaged
3407-JMJQQ,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.8,0,7739.0,107.91267605633803,7,0.9213653952459923,0,2,Very Loyal Customer,1,Loyal High Value
6252-DFGTK,Female,0,1,0,37,1,1,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),68.1,2479.25,0,2519.7,67.00675675675676,5,0.5449695964621337,1,2,Loyal Customer,3,Growing Engaged
1539-LNKHM,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,266.6,0,244.79999999999998,22.21666666666667,1,0.10435323383084576,2,0,New Customer,0,Budget Basic
8645-KOMJQ,Male,0,1,1,69,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),81.95,5601.4,0,5654.55,81.17971014492753,7,0.8223880597014924,0,3,Very Loyal Customer,1,Loyal High Value
0289-IVARM,Female,0,0,0,35,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,0,2119.25,56.645714285714284,4,0.4690022111663903,2,2,Regular Customer,3,Growing Engaged
9761-XUJWD,Male,0,0,0,5,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),65.6,339.9,0,328.0,67.97999999999999,4,0.3468629076838032,2,2,New Customer,2,At Risk Newcomers
4057-FKCZK,Male,0,1,1,58,1,1,Fiber optic,0,0,0,0,1,0,Two year,0,Bank transfer (automatic),82.5,4828.05,0,4785.0,83.24224137931034,3,0.6066196793808734,0,0,Loyal Customer,3,Growing Engaged
4291-TPNFG,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,0,5925.599999999999,83.06319444444445,7,0.8374378109452736,0,3,Very Loyal Customer,1,Loyal High Value
6087-YPWHO,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,68.15,4808.7,0,4906.8,66.7875,6,0.7488391376451077,0,3,Very Loyal Customer,1,Loyal High Value
3090-QFUVD,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.3,20.3,0,20.3,20.3,1,0.05309563294637922,2,0,New Customer,0,Budget Basic
2237-ZFSMY,Female,0,0,0,39,1,0,Fiber optic,1,0,1,1,1,0,One year,1,Electronic check,95.55,3692.85,1,3726.45,94.68846153846154,5,0.645273631840796,1,2,Loyal Customer,3,Growing Engaged
1722-LDZJS,Male,0,1,1,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.2,1068.15,0,1070.6,20.15377358490566,1,0.29350469872857926,1,0,Loyal Customer,0,Budget Basic
1818-ESQMW,Female,0,0,0,27,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.2,2383.6,0,2408.4,88.28148148148148,4,0.5269900497512437,2,2,Regular Customer,3,Growing Engaged
4871-JTKJF,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,1,69.65,69.65,1,0.2167772249861802,2,0,New Customer,2,At Risk Newcomers
1415-YFWLT,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.3,89.3,1,89.3,89.3,3,0.36528468767274735,2,0,New Customer,2,At Risk Newcomers
7401-RUBNK,Female,0,1,0,18,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,74.8,1438.05,0,1346.3999999999999,79.89166666666667,2,0.354228855721393,2,0,Regular Customer,2,At Risk Newcomers
0506-YLVKJ,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,917.45,0,929.1999999999999,19.944565217391304,1,0.26109729132117193,0,0,Loyal Customer,0,Budget Basic
8661-BOYNW,Female,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),84.4,6096.45,0,6076.8,84.67291666666667,7,0.8444029850746269,0,2,Very Loyal Customer,1,Loyal High Value
6711-VTNRE,Female,0,0,0,36,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,87.55,3078.1,1,3151.7999999999997,85.50277777777778,4,0.56318407960199,2,2,Regular Customer,3,Growing Engaged
4815-GBTCD,Female,0,1,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,99.95,0,100.6,24.9875,0,0.041404090657821996,2,0,New Customer,0,Budget Basic
2805-AUFQN,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,475.2,0,495.0,19.008,1,0.1625483692647872,0,0,Regular Customer,0,Budget Basic
0980-PVMRC,Female,0,1,1,40,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.85,2036.55,0,2034.0,50.91375,3,0.41831122166943063,2,1,Loyal Customer,3,Growing Engaged
7233-DRTRF,Male,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.4,6444.05,0,6451.200000000001,102.28650793650795,6,0.820771144278607,2,2,Very Loyal Customer,1,Loyal High Value
3500-RMZLT,Female,1,0,0,15,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,1,Mailed check,96.3,1426.75,1,1444.5,95.11666666666666,5,0.5366500829187396,2,2,Regular Customer,2,At Risk Newcomers
3873-NFTGI,Male,0,0,0,14,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,767.55,0,777.0,54.824999999999996,3,0.31336373687119956,2,1,Regular Customer,2,At Risk Newcomers
1162-ECVII,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.75,7932.5,0,7902.0,110.17361111111111,7,0.9284825870646767,0,3,Very Loyal Customer,1,Loyal High Value
7048-GXDAY,Male,0,0,0,39,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.4,4040.65,0,4149.6,103.60641025641026,6,0.722927031509121,2,1,Loyal Customer,3,Growing Engaged
8571-ZCMCX,Female,0,1,1,47,0,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),60.0,2768.65,0,2820.0,58.90744680851064,5,0.5644002211166389,0,2,Loyal Customer,3,Growing Engaged
1169-WCVAK,Male,0,1,0,19,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),88.8,1672.35,0,1687.2,88.01842105263158,5,0.5302929795467108,2,2,Regular Customer,2,At Risk Newcomers
4548-SDBKE,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.2,474.8,1,426.0,94.96000000000001,3,0.37020453289110006,2,0,New Customer,2,At Risk Newcomers
8066-POXGX,Female,0,0,0,13,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.1,446.1,1,456.3,34.315384615384616,1,0.15773908236594805,2,0,Regular Customer,0,Budget Basic
7129-CAKJW,Female,0,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,0,1360.85,79.15588235294118,3,0.40867882808181316,2,1,Regular Customer,2,At Risk Newcomers
8695-ARGXZ,Male,1,1,0,34,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.55,2425.4,0,2568.7,71.33529411764707,2,0.43079049198452185,2,0,Regular Customer,3,Growing Engaged
3570-YUEKJ,Female,0,0,0,42,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.55,2077.95,0,2081.1,49.474999999999994,2,0.38159203980099504,2,1,Loyal Customer,0,Budget Basic
4143-OOBWZ,Male,0,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.3,416.3,1,406.5,83.26,3,0.35726920950801544,2,1,New Customer,2,At Risk Newcomers
1555-HAPSU,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,1663.5,0,1696.8999999999999,23.429577464788732,2,0.43077667219458265,0,0,Very Loyal Customer,0,Budget Basic
1697-NVVGY,Male,1,1,0,19,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,0,1261.6000000000001,67.68684210526315,4,0.414331122166943,2,1,Regular Customer,2,At Risk Newcomers
7854-EKTJL,Female,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.6,35.85,1,39.2,17.925,1,0.055403537866224435,2,0,New Customer,0,Budget Basic
8464-EETCQ,Male,0,0,0,57,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),18.8,1094.35,0,1071.6000000000001,19.19912280701754,1,0.307379767827529,0,0,Loyal Customer,0,Budget Basic
2419-FSORS,Male,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,108.4,7719.5,0,7804.8,107.21527777777777,7,0.9240049751243782,0,3,Very Loyal Customer,1,Loyal High Value
8132-YPVBX,Female,0,0,0,6,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,85.95,514.6,0,515.7,85.76666666666667,3,0.3773217247097844,2,1,New Customer,2,At Risk Newcomers
9102-IAYHT,Female,0,1,1,17,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.45,1451.6,1,1452.65,85.38823529411764,3,0.4265892758430072,2,0,Regular Customer,2,At Risk Newcomers
6754-LZUKA,Male,0,1,0,61,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),80.9,4932.5,0,4934.900000000001,80.86065573770492,6,0.7402017689331123,0,2,Very Loyal Customer,1,Loyal High Value
3422-LYEPQ,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,1,71.0,71.0,1,0.2212548369264787,2,0,New Customer,2,At Risk Newcomers
8099-MZPUJ,Male,0,1,1,48,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),111.8,5443.65,0,5366.4,113.409375,8,0.865837479270315,0,3,Loyal Customer,1,Loyal High Value
0787-LHDYT,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.6,330.25,0,329.6,20.640625,1,0.12353510226644555,2,0,Regular Customer,0,Budget Basic
2642-DTVCO,Male,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.05,746.5,1,765.4499999999999,82.94444444444444,3,0.3882255389718076,2,0,New Customer,2,At Risk Newcomers
0374-IOEGQ,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,0,133.8,40.9,1,0.1429519071310116,2,0,New Customer,0,Budget Basic
4361-JEIVL,Male,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.4,44.4,1,44.4,44.4,1,0.13302929795467108,2,0,New Customer,0,Budget Basic
3197-NNYNB,Male,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,0,6831.5,102.02846153846154,6,0.8389856274184632,0,2,Very Loyal Customer,1,Loyal High Value
3396-DKDEL,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,8250.0,0,8060.5,117.85714285714286,8,0.9788004422332781,0,3,Very Loyal Customer,1,Loyal High Value
1752-OZXFY,Male,0,1,0,60,1,0,DSL,1,0,0,0,1,0,One year,1,Mailed check,59.8,3561.15,0,3588.0,59.3525,3,0.5405887230514096,1,0,Loyal Customer,3,Growing Engaged
9066-QRSDU,Female,0,1,0,69,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,26.3,1763.55,0,1814.7,25.558695652173913,2,0.4294776119402985,1,0,Very Loyal Customer,0,Budget Basic
9112-WSNPU,Female,1,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.55,2419.0,0,2469.25,69.11428571428571,1,0.3771697070204533,2,0,Regular Customer,2,At Risk Newcomers
9867-NNXLC,Female,0,0,0,22,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,470.2,0,441.1,21.37272727272727,1,0.14948866777224987,2,0,Regular Customer,0,Budget Basic
5321-NTRKC,Male,0,1,1,66,1,1,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),79.85,5234.95,0,5270.099999999999,79.31742424242424,6,0.7598673300165837,0,2,Very Loyal Customer,1,Loyal High Value
1363-TXLSL,Male,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,1,70.3,70.3,1,0.2189331122166943,2,0,New Customer,2,At Risk Newcomers
9507-EXLTT,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.35,79.35,1,79.35,79.35,2,0.29061636263128793,2,0,New Customer,2,At Risk Newcomers
3161-GETRM,Male,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,0,3061.7,91.08823529411765,4,0.5622166943062465,2,1,Regular Customer,3,Growing Engaged
0402-OAMEN,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.1,0,1760.3999999999999,23.737499999999997,2,0.4372305140961857,0,0,Very Loyal Customer,0,Budget Basic
6933-VLYFX,Male,0,1,1,31,0,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,59.95,1848.8,0,1858.45,59.63870967741936,5,0.49016030956329465,1,2,Regular Customer,3,Growing Engaged
6754-WKSHP,Male,0,0,1,30,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),25.35,723.3,0,760.5,24.11,2,0.24577114427860694,1,0,Regular Customer,0,Budget Basic
9846-GKXAS,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),90.8,809.75,1,817.1999999999999,89.97222222222223,3,0.4072968490878939,2,0,New Customer,2,At Risk Newcomers
6017-PPLPX,Male,0,1,1,20,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.45,1470.95,1,1409.0,73.5475,1,0.3073935876174682,2,0,Regular Customer,2,At Risk Newcomers
4976-LNFVV,Male,1,1,0,19,0,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),34.3,577.15,0,651.6999999999999,30.376315789473683,2,0.22453012714206744,2,2,Regular Customer,0,Budget Basic
5055-MGMGF,Female,0,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,105.05,6914.95,0,6828.25,106.38384615384615,6,0.8388197899391928,2,1,Very Loyal Customer,1,Loyal High Value
4641-FROLU,Female,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.3,602.9,0,579.0,20.096666666666668,1,0.18403814262023213,0,0,Regular Customer,0,Budget Basic
